,year,date,direction,public,school,hour,month,day,dayweek,timestamp,value
0,2015,2015-11-13 00:00:00,Southbound,0,0,0,11,13,4,2015111300,246.0
1,2015,2015-11-13 01:00:00,Southbound,0,0,1,11,13,4,2015111301,318.0
2,2015,2015-11-13 02:00:00,Southbound,0,0,2,11,13,4,2015111302,266.0
3,2015,2015-11-13 03:00:00,Southbound,0,0,3,11,13,4,2015111303,226.0
4,2015,2015-11-13 04:00:00,Southbound,0,0,4,11,13,4,2015111304,616.0
5,2015,2015-11-13 05:00:00,Southbound,0,0,5,11,13,4,2015111305,2942.0
6,2015,2015-11-13 06:00:00,Southbound,0,0,6,11,13,4,2015111306,7544.0
7,2015,2015-11-13 07:00:00,Southbound,0,0,7,11,13,4,2015111307,8880.0
8,2015,2015-11-13 08:00:00,Southbound,0,0,8,11,13,4,2015111308,8864.0
9,2015,2015-11-13 09:00:00,Southbound,0,0,9,11,13,4,2015111309,7533.0
10,2015,2015-11-13 10:00:00,Southbound,0,0,10,11,13,4,2015111310,6738.0
11,2015,2015-11-13 11:00:00,Southbound,0,0,11,11,13,4,2015111311,6580.0
12,2015,2015-11-13 12:00:00,Southbound,0,0,12,11,13,4,2015111312,6653.0
13,2015,2015-11-13 13:00:00,Southbound,0,0,13,11,13,4,2015111313,6200.0
14,2015,2015-11-13 14:00:00,Southbound,0,0,14,11,13,4,2015111314,6279.0
15,2015,2015-11-13 15:00:00,Southbound,0,0,15,11,13,4,2015111315,6546.0
16,2015,2015-11-13 16:00:00,Southbound,0,0,16,11,13,4,2015111316,5468.0
17,2015,2015-11-13 17:00:00,Southbound,0,0,17,11,13,4,2015111317,6202.0
18,2015,2015-11-13 18:00:00,Southbound,0,0,18,11,13,4,2015111318,6439.0
19,2015,2015-11-13 19:00:00,Southbound,0,0,19,11,13,4,2015111319,6652.0
20,2015,2015-11-13 20:00:00,Southbound,0,0,20,11,13,4,2015111320,3047.0
21,2015,2015-11-13 21:00:00,Southbound,0,0,21,11,13,4,2015111321,2516.0
22,2015,2015-11-13 22:00:00,Southbound,0,0,22,11,13,4,2015111322,2381.0
23,2015,2015-11-13 23:00:00,Southbound,0,0,23,11,13,4,2015111323,1767.0
24,2015,2015-11-14 00:00:00,Southbound,0,0,0,11,14,5,2015111400,1116.0
25,2015,2015-11-14 01:00:00,Southbound,0,0,1,11,14,5,2015111401,563.0
26,2015,2015-11-14 02:00:00,Southbound,0,0,2,11,14,5,2015111402,414.0
27,2015,2015-11-14 03:00:00,Southbound,0,0,3,11,14,5,2015111403,355.0
28,2015,2015-11-14 04:00:00,Southbound,0,0,4,11,14,5,2015111404,455.0
29,2015,2015-11-14 05:00:00,Southbound,0,0,5,11,14,5,2015111405,1275.0
30,2015,2015-11-14 06:00:00,Southbound,0,0,6,11,14,5,2015111406,2990.0
31,2015,2015-11-14 07:00:00,Southbound,0,0,7,11,14,5,2015111407,4394.0
32,2015,2015-11-14 08:00:00,Southbound,0,0,8,11,14,5,2015111408,5802.0
33,2015,2015-11-14 09:00:00,Southbound,0,0,9,11,14,5,2015111409,6640.0
34,2015,2015-11-14 10:00:00,Southbound,0,0,10,11,14,5,2015111410,6676.0
35,2015,2015-11-14 11:00:00,Southbound,0,0,11,11,14,5,2015111411,6898.0
36,2015,2015-11-14 12:00:00,Southbound,0,0,12,11,14,5,2015111412,7141.0
37,2015,2015-11-14 13:00:00,Southbound,0,0,13,11,14,5,2015111413,7021.0
38,2015,2015-11-14 14:00:00,Southbound,0,0,14,11,14,5,2015111414,6034.0
39,2015,2015-11-14 15:00:00,Southbound,0,0,15,11,14,5,2015111415,5856.0
40,2015,2015-11-14 16:00:00,Southbound,0,0,16,11,14,5,2015111416,5692.0
41,2015,2015-11-14 17:00:00,Southbound,0,0,17,11,14,5,2015111417,6616.0
42,2015,2015-11-14 18:00:00,Southbound,0,0,18,11,14,5,2015111418,6840.0
43,2015,2015-11-14 19:00:00,Southbound,0,0,19,11,14,5,2015111419,4184.0
44,2015,2015-11-14 20:00:00,Southbound,0,0,20,11,14,5,2015111420,2814.0
45,2015,2015-11-14 21:00:00,Southbound,0,0,21,11,14,5,2015111421,2519.0
46,2015,2015-11-14 22:00:00,Southbound,0,0,22,11,14,5,2015111422,2684.0
47,2015,2015-11-14 23:00:00,Southbound,0,0,23,11,14,5,2015111423,2428.0
48,2015,2015-11-15 00:00:00,Southbound,0,0,0,11,15,6,2015111500,1475.0
49,2015,2015-11-15 01:00:00,Southbound,0,0,1,11,15,6,2015111501,724.0
50,2015,2015-11-15 02:00:00,Southbound,0,0,2,11,15,6,2015111502,525.0
51,2015,2015-11-15 03:00:00,Southbound,0,0,3,11,15,6,2015111503,416.0
52,2015,2015-11-15 04:00:00,Southbound,0,0,4,11,15,6,2015111504,410.0
53,2015,2015-11-15 05:00:00,Southbound,0,0,5,11,15,6,2015111505,753.0
54,2015,2015-11-15 06:00:00,Southbound,0,0,6,11,15,6,2015111506,1534.0
55,2015,2015-11-15 07:00:00,Southbound,0,0,7,11,15,6,2015111507,2266.0
56,2015,2015-11-15 08:00:00,Southbound,0,0,8,11,15,6,2015111508,3487.0
57,2015,2015-11-15 09:00:00,Southbound,0,0,9,11,15,6,2015111509,5093.0
58,2015,2015-11-15 10:00:00,Southbound,0,0,10,11,15,6,2015111510,5854.0
59,2015,2015-11-15 11:00:00,Southbound,0,0,11,11,15,6,2015111511,6527.0
60,2015,2015-11-15 12:00:00,Southbound,0,0,12,11,15,6,2015111512,6970.0
61,2015,2015-11-15 13:00:00,Southbound,0,0,13,11,15,6,2015111513,6208.0
62,2015,2015-11-15 14:00:00,Southbound,0,0,14,11,15,6,2015111514,5410.0
63,2015,2015-11-15 15:00:00,Southbound,0,0,15,11,15,6,2015111515,5659.0
64,2015,2015-11-15 16:00:00,Southbound,0,0,16,11,15,6,2015111516,6039.0
65,2015,2015-11-15 17:00:00,Southbound,0,0,17,11,15,6,2015111517,6103.0
66,2015,2015-11-15 18:00:00,Southbound,0,0,18,11,15,6,2015111518,4740.0
67,2015,2015-11-15 19:00:00,Southbound,0,0,19,11,15,6,2015111519,3208.0
68,2015,2015-11-15 20:00:00,Southbound,0,0,20,11,15,6,2015111520,2797.0
69,2015,2015-11-15 21:00:00,Southbound,0,0,21,11,15,6,2015111521,2099.0
70,2015,2015-11-15 22:00:00,Southbound,0,0,22,11,15,6,2015111522,1555.0
71,2015,2015-11-15 23:00:00,Southbound,0,0,23,11,15,6,2015111523,363.0
72,2015,2015-11-16 00:00:00,Southbound,0,0,0,11,16,0,2015111600,219.0
73,2015,2015-11-16 01:00:00,Southbound,0,0,1,11,16,0,2015111601,117.0
74,2015,2015-11-16 02:00:00,Southbound,0,0,2,11,16,0,2015111602,62.0
75,2015,2015-11-16 03:00:00,Southbound,0,0,3,11,16,0,2015111603,133.0
76,2015,2015-11-16 04:00:00,Southbound,0,0,4,11,16,0,2015111604,715.0
77,2015,2015-11-16 05:00:00,Southbound,0,0,5,11,16,0,2015111605,3423.0
78,2015,2015-11-16 06:00:00,Southbound,0,0,6,11,16,0,2015111606,7869.0
79,2015,2015-11-16 07:00:00,Southbound,0,0,7,11,16,0,2015111607,8485.0
80,2015,2015-11-16 08:00:00,Southbound,0,0,8,11,16,0,2015111608,8916.0
81,2015,2015-11-16 09:00:00,Southbound,0,0,9,11,16,0,2015111609,8034.0
82,2015,2015-11-16 10:00:00,Southbound,0,0,10,11,16,0,2015111610,6228.0
83,2015,2015-11-16 11:00:00,Southbound,0,0,11,11,16,0,2015111611,5780.0
84,2015,2015-11-16 12:00:00,Southbound,0,0,12,11,16,0,2015111612,5788.0
85,2015,2015-11-16 13:00:00,Southbound,0,0,13,11,16,0,2015111613,5410.0
86,2015,2015-11-16 14:00:00,Southbound,0,0,14,11,16,0,2015111614,5778.0
87,2015,2015-11-16 15:00:00,Southbound,0,0,15,11,16,0,2015111615,6418.0
88,2015,2015-11-16 16:00:00,Southbound,0,0,16,11,16,0,2015111616,6972.0
89,2015,2015-11-16 17:00:00,Southbound,0,0,17,11,16,0,2015111617,7435.0
90,2015,2015-11-16 18:00:00,Southbound,0,0,18,11,16,0,2015111618,6497.0
91,2015,2015-11-16 19:00:00,Southbound,0,0,19,11,16,0,2015111619,4138.0
92,2015,2015-11-16 20:00:00,Southbound,0,0,20,11,16,0,2015111620,2728.0
93,2015,2015-11-16 21:00:00,Southbound,0,0,21,11,16,0,2015111621,1859.0
94,2015,2015-11-16 22:00:00,Southbound,0,0,22,11,16,0,2015111622,1223.0
95,2015,2015-11-16 23:00:00,Southbound,0,0,23,11,16,0,2015111623,250.0
96,2015,2015-11-17 00:00:00,Southbound,0,0,0,11,17,1,2015111700,154.0
97,2015,2015-11-17 01:00:00,Southbound,0,0,1,11,17,1,2015111701,92.0
98,2015,2015-11-17 02:00:00,Southbound,0,0,2,11,17,1,2015111702,59.0
99,2015,2015-11-17 03:00:00,Southbound,0,0,3,11,17,1,2015111703,127.0
100,2015,2015-11-17 04:00:00,Southbound,0,0,4,11,17,1,2015111704,632.0
101,2015,2015-11-17 05:00:00,Southbound,0,0,5,11,17,1,2015111705,3417.0
102,2015,2015-11-17 06:00:00,Southbound,0,0,6,11,17,1,2015111706,7130.0
103,2015,2015-11-17 07:00:00,Southbound,0,0,7,11,17,1,2015111707,8747.0
104,2015,2015-11-17 08:00:00,Southbound,0,0,8,11,17,1,2015111708,8813.0
105,2015,2015-11-17 09:00:00,Southbound,0,0,9,11,17,1,2015111709,8498.0
106,2015,2015-11-17 10:00:00,Southbound,0,0,10,11,17,1,2015111710,6673.0
107,2015,2015-11-17 11:00:00,Southbound,0,0,11,11,17,1,2015111711,5938.0
108,2015,2015-11-17 12:00:00,Southbound,0,0,12,11,17,1,2015111712,5988.0
109,2015,2015-11-17 13:00:00,Southbound,0,0,13,11,17,1,2015111713,5725.0
110,2015,2015-11-17 14:00:00,Southbound,0,0,14,11,17,1,2015111714,6046.0
111,2015,2015-11-17 15:00:00,Southbound,0,0,15,11,17,1,2015111715,6476.0
112,2015,2015-11-17 16:00:00,Southbound,0,0,16,11,17,1,2015111716,7025.0
113,2015,2015-11-17 17:00:00,Southbound,0,0,17,11,17,1,2015111717,7385.0
114,2015,2015-11-17 18:00:00,Southbound,0,0,18,11,17,1,2015111718,7373.0
115,2015,2015-11-17 19:00:00,Southbound,0,0,19,11,17,1,2015111719,5169.0
116,2015,2015-11-17 20:00:00,Southbound,0,0,20,11,17,1,2015111720,3017.0
117,2015,2015-11-17 21:00:00,Southbound,0,0,21,11,17,1,2015111721,2266.0
118,2015,2015-11-17 22:00:00,Southbound,0,0,22,11,17,1,2015111722,1643.0
119,2015,2015-11-17 23:00:00,Southbound,0,0,23,11,17,1,2015111723,784.0
120,2015,2015-11-18 00:00:00,Southbound,0,0,0,11,18,2,2015111800,387.0
121,2015,2015-11-18 01:00:00,Southbound,0,0,1,11,18,2,2015111801,229.0
122,2015,2015-11-18 02:00:00,Southbound,0,0,2,11,18,2,2015111802,171.0
123,2015,2015-11-18 03:00:00,Southbound,0,0,3,11,18,2,2015111803,249.0
124,2015,2015-11-18 04:00:00,Southbound,0,0,4,11,18,2,2015111804,630.0
125,2015,2015-11-18 05:00:00,Southbound,0,0,5,11,18,2,2015111805,3430.0
126,2015,2015-11-18 06:00:00,Southbound,0,0,6,11,18,2,2015111806,7851.0
127,2015,2015-11-18 07:00:00,Southbound,0,0,7,11,18,2,2015111807,8761.0
128,2015,2015-11-18 08:00:00,Southbound,0,0,8,11,18,2,2015111808,9043.0
129,2015,2015-11-18 09:00:00,Southbound,0,0,9,11,18,2,2015111809,7984.0
130,2015,2015-11-18 10:00:00,Southbound,0,0,10,11,18,2,2015111810,6970.0
131,2015,2015-11-18 11:00:00,Southbound,0,0,11,11,18,2,2015111811,6480.0
132,2015,2015-11-18 12:00:00,Southbound,0,0,12,11,18,2,2015111812,6165.0
133,2015,2015-11-18 13:00:00,Southbound,0,0,13,11,18,2,2015111813,5801.0
134,2015,2015-11-18 14:00:00,Southbound,0,0,14,11,18,2,2015111814,6142.0
135,2015,2015-11-18 15:00:00,Southbound,0,0,15,11,18,2,2015111815,6484.0
136,2015,2015-11-18 16:00:00,Southbound,0,0,16,11,18,2,2015111816,6761.0
137,2015,2015-11-18 17:00:00,Southbound,0,0,17,11,18,2,2015111817,7243.0
138,2015,2015-11-18 18:00:00,Southbound,0,0,18,11,18,2,2015111818,7112.0
139,2015,2015-11-18 19:00:00,Southbound,0,0,19,11,18,2,2015111819,5647.0
140,2015,2015-11-18 20:00:00,Southbound,0,0,20,11,18,2,2015111820,3122.0
141,2015,2015-11-18 21:00:00,Southbound,0,0,21,11,18,2,2015111821,2460.0
142,2015,2015-11-18 22:00:00,Southbound,0,0,22,11,18,2,2015111822,1878.0
143,2015,2015-11-18 23:00:00,Southbound,0,0,23,11,18,2,2015111823,916.0
144,2015,2015-11-19 00:00:00,Southbound,0,0,0,11,19,3,2015111900,432.0
145,2015,2015-11-19 01:00:00,Southbound,0,0,1,11,19,3,2015111901,271.0
146,2015,2015-11-19 02:00:00,Southbound,0,0,2,11,19,3,2015111902,199.0
147,2015,2015-11-19 03:00:00,Southbound,0,0,3,11,19,3,2015111903,239.0
148,2015,2015-11-19 04:00:00,Southbound,0,0,4,11,19,3,2015111904,620.0
149,2015,2015-11-19 05:00:00,Southbound,0,0,5,11,19,3,2015111905,3303.0
150,2015,2015-11-19 06:00:00,Southbound,0,0,6,11,19,3,2015111906,7711.0
151,2015,2015-11-19 07:00:00,Southbound,0,0,7,11,19,3,2015111907,8647.0
152,2015,2015-11-19 08:00:00,Southbound,0,0,8,11,19,3,2015111908,8804.0
153,2015,2015-11-19 09:00:00,Southbound,0,0,9,11,19,3,2015111909,8458.0
154,2015,2015-11-19 10:00:00,Southbound,0,0,10,11,19,3,2015111910,6865.0
155,2015,2015-11-19 11:00:00,Southbound,0,0,11,11,19,3,2015111911,6322.0
156,2015,2015-11-19 12:00:00,Southbound,0,0,12,11,19,3,2015111912,6348.0
157,2015,2015-11-19 13:00:00,Southbound,0,0,13,11,19,3,2015111913,6023.0
158,2015,2015-11-19 14:00:00,Southbound,0,0,14,11,19,3,2015111914,6150.0
159,2015,2015-11-19 15:00:00,Southbound,0,0,15,11,19,3,2015111915,6585.0
160,2015,2015-11-19 16:00:00,Southbound,0,0,16,11,19,3,2015111916,6732.0
161,2015,2015-11-19 17:00:00,Southbound,0,0,17,11,19,3,2015111917,7242.0
162,2015,2015-11-19 18:00:00,Southbound,0,0,18,11,19,3,2015111918,7569.0
163,2015,2015-11-19 19:00:00,Southbound,0,0,19,11,19,3,2015111919,5588.0
164,2015,2015-11-19 20:00:00,Southbound,0,0,20,11,19,3,2015111920,3410.0
165,2015,2015-11-19 21:00:00,Southbound,0,0,21,11,19,3,2015111921,3168.0
166,2015,2015-11-19 22:00:00,Southbound,0,0,22,11,19,3,2015111922,2345.0
167,2015,2015-11-19 23:00:00,Southbound,0,0,23,11,19,3,2015111923,745.0
168,2015,2015-11-20 00:00:00,Southbound,0,0,0,11,20,4,2015112000,358.0
169,2015,2015-11-20 01:00:00,Southbound,0,0,1,11,20,4,2015112001,197.0
170,2015,2015-11-20 02:00:00,Southbound,0,0,2,11,20,4,2015112002,115.0
171,2015,2015-11-20 03:00:00,Southbound,0,0,3,11,20,4,2015112003,175.0
172,2015,2015-11-20 04:00:00,Southbound,0,0,4,11,20,4,2015112004,719.0
173,2015,2015-11-20 05:00:00,Southbound,0,0,5,11,20,4,2015112005,3060.0
174,2015,2015-11-20 06:00:00,Southbound,0,0,6,11,20,4,2015112006,7584.0
175,2015,2015-11-20 07:00:00,Southbound,0,0,7,11,20,4,2015112007,8720.0
176,2015,2015-11-20 08:00:00,Southbound,0,0,8,11,20,4,2015112008,8999.0
177,2015,2015-11-20 09:00:00,Southbound,0,0,9,11,20,4,2015112009,7435.0
178,2015,2015-11-20 10:00:00,Southbound,0,0,10,11,20,4,2015112010,6835.0
179,2015,2015-11-20 11:00:00,Southbound,0,0,11,11,20,4,2015112011,6482.0
180,2015,2015-11-20 12:00:00,Southbound,0,0,12,11,20,4,2015112012,6425.0
181,2015,2015-11-20 13:00:00,Southbound,0,0,13,11,20,4,2015112013,6112.0
182,2015,2015-11-20 14:00:00,Southbound,0,0,14,11,20,4,2015112014,6060.0
183,2015,2015-11-20 15:00:00,Southbound,0,0,15,11,20,4,2015112015,6523.0
184,2015,2015-11-20 16:00:00,Southbound,0,0,16,11,20,4,2015112016,6208.0
185,2015,2015-11-20 17:00:00,Southbound,0,0,17,11,20,4,2015112017,7180.0
186,2015,2015-11-20 18:00:00,Southbound,0,0,18,11,20,4,2015112018,6970.0
187,2015,2015-11-20 19:00:00,Southbound,0,0,19,11,20,4,2015112019,4660.0
188,2015,2015-11-20 20:00:00,Southbound,0,0,20,11,20,4,2015112020,3275.0
189,2015,2015-11-20 21:00:00,Southbound,0,0,21,11,20,4,2015112021,3010.0
190,2015,2015-11-20 22:00:00,Southbound,0,0,22,11,20,4,2015112022,2842.0
191,2015,2015-11-20 23:00:00,Southbound,0,0,23,11,20,4,2015112023,2125.0
192,2015,2015-11-21 00:00:00,Southbound,0,0,0,11,21,5,2015112100,1119.0
193,2015,2015-11-21 01:00:00,Southbound,0,0,1,11,21,5,2015112101,586.0
194,2015,2015-11-21 02:00:00,Southbound,0,0,2,11,21,5,2015112102,409.0
195,2015,2015-11-21 03:00:00,Southbound,0,0,3,11,21,5,2015112103,352.0
196,2015,2015-11-21 04:00:00,Southbound,0,0,4,11,21,5,2015112104,473.0
197,2015,2015-11-21 05:00:00,Southbound,0,0,5,11,21,5,2015112105,1282.0
198,2015,2015-11-21 06:00:00,Southbound,0,0,6,11,21,5,2015112106,3052.0
199,2015,2015-11-21 07:00:00,Southbound,0,0,7,11,21,5,2015112107,4503.0
200,2015,2015-11-21 08:00:00,Southbound,0,0,8,11,21,5,2015112108,5750.0
201,2015,2015-11-21 09:00:00,Southbound,0,0,9,11,21,5,2015112109,6470.0
202,2015,2015-11-21 10:00:00,Southbound,0,0,10,11,21,5,2015112110,6485.0
203,2015,2015-11-21 11:00:00,Southbound,0,0,11,11,21,5,2015112111,6831.0
204,2015,2015-11-21 12:00:00,Southbound,0,0,12,11,21,5,2015112112,7306.0
205,2015,2015-11-21 13:00:00,Southbound,0,0,13,11,21,5,2015112113,7153.0
206,2015,2015-11-21 14:00:00,Southbound,0,0,14,11,21,5,2015112114,6328.0
207,2015,2015-11-21 15:00:00,Southbound,0,0,15,11,21,5,2015112115,5905.0
208,2015,2015-11-21 16:00:00,Southbound,0,0,16,11,21,5,2015112116,5884.0
209,2015,2015-11-21 17:00:00,Southbound,0,0,17,11,21,5,2015112117,6727.0
210,2015,2015-11-21 18:00:00,Southbound,0,0,18,11,21,5,2015112118,6759.0
211,2015,2015-11-21 19:00:00,Southbound,0,0,19,11,21,5,2015112119,4784.0
212,2015,2015-11-21 20:00:00,Southbound,0,0,20,11,21,5,2015112120,2941.0
213,2015,2015-11-21 21:00:00,Southbound,0,0,21,11,21,5,2015112121,2577.0
214,2015,2015-11-21 22:00:00,Southbound,0,0,22,11,21,5,2015112122,3048.0
215,2015,2015-11-21 23:00:00,Southbound,0,0,23,11,21,5,2015112123,2430.0
216,2015,2015-11-22 00:00:00,Southbound,0,0,0,11,22,6,2015112200,1856.0
217,2015,2015-11-22 01:00:00,Southbound,0,0,1,11,22,6,2015112201,789.0
218,2015,2015-11-22 02:00:00,Southbound,0,0,2,11,22,6,2015112202,589.0
219,2015,2015-11-22 03:00:00,Southbound,0,0,3,11,22,6,2015112203,434.0
220,2015,2015-11-22 04:00:00,Southbound,0,0,4,11,22,6,2015112204,465.0
221,2015,2015-11-22 05:00:00,Southbound,0,0,5,11,22,6,2015112205,823.0
222,2015,2015-11-22 06:00:00,Southbound,0,0,6,11,22,6,2015112206,1630.0
223,2015,2015-11-22 07:00:00,Southbound,0,0,7,11,22,6,2015112207,2751.0
224,2015,2015-11-22 08:00:00,Southbound,0,0,8,11,22,6,2015112208,3987.0
225,2015,2015-11-22 09:00:00,Southbound,0,0,9,11,22,6,2015112209,4892.0
226,2015,2015-11-22 10:00:00,Southbound,0,0,10,11,22,6,2015112210,5563.0
227,2015,2015-11-22 11:00:00,Southbound,0,0,11,11,22,6,2015112211,6232.0
228,2015,2015-11-22 12:00:00,Southbound,0,0,12,11,22,6,2015112212,6842.0
229,2015,2015-11-22 13:00:00,Southbound,0,0,13,11,22,6,2015112213,6336.0
230,2015,2015-11-22 14:00:00,Southbound,0,0,14,11,22,6,2015112214,5991.0
231,2015,2015-11-22 15:00:00,Southbound,0,0,15,11,22,6,2015112215,6030.0
232,2015,2015-11-22 16:00:00,Southbound,0,0,16,11,22,6,2015112216,6294.0
233,2015,2015-11-22 17:00:00,Southbound,0,0,17,11,22,6,2015112217,6361.0
234,2015,2015-11-22 18:00:00,Southbound,0,0,18,11,22,6,2015112218,5355.0
235,2015,2015-11-22 19:00:00,Southbound,0,0,19,11,22,6,2015112219,3693.0
236,2015,2015-11-22 20:00:00,Southbound,0,0,20,11,22,6,2015112220,3064.0
237,2015,2015-11-22 21:00:00,Southbound,0,0,21,11,22,6,2015112221,2359.0
238,2015,2015-11-22 22:00:00,Southbound,0,0,22,11,22,6,2015112222,1620.0
239,2015,2015-11-22 23:00:00,Southbound,0,0,23,11,22,6,2015112223,383.0
240,2015,2015-11-23 00:00:00,Southbound,0,0,0,11,23,0,2015112300,217.0
241,2015,2015-11-23 01:00:00,Southbound,0,0,1,11,23,0,2015112301,77.0
242,2015,2015-11-23 02:00:00,Southbound,0,0,2,11,23,0,2015112302,69.0
243,2015,2015-11-23 03:00:00,Southbound,0,0,3,11,23,0,2015112303,140.0
244,2015,2015-11-23 04:00:00,Southbound,0,0,4,11,23,0,2015112304,698.0
245,2015,2015-11-23 05:00:00,Southbound,0,0,5,11,23,0,2015112305,3563.0
246,2015,2015-11-23 06:00:00,Southbound,0,0,6,11,23,0,2015112306,7672.0
247,2015,2015-11-23 07:00:00,Southbound,0,0,7,11,23,0,2015112307,8691.0
248,2015,2015-11-23 08:00:00,Southbound,0,0,8,11,23,0,2015112308,8758.0
249,2015,2015-11-23 09:00:00,Southbound,0,0,9,11,23,0,2015112309,7789.0
250,2015,2015-11-23 10:00:00,Southbound,0,0,10,11,23,0,2015112310,6195.0
251,2015,2015-11-23 11:00:00,Southbound,0,0,11,11,23,0,2015112311,5805.0
252,2015,2015-11-23 12:00:00,Southbound,0,0,12,11,23,0,2015112312,5671.0
253,2015,2015-11-23 13:00:00,Southbound,0,0,13,11,23,0,2015112313,5605.0
254,2015,2015-11-23 14:00:00,Southbound,0,0,14,11,23,0,2015112314,5676.0
255,2015,2015-11-23 15:00:00,Southbound,0,0,15,11,23,0,2015112315,6549.0
256,2015,2015-11-23 16:00:00,Southbound,0,0,16,11,23,0,2015112316,7021.0
257,2015,2015-11-23 17:00:00,Southbound,0,0,17,11,23,0,2015112317,7422.0
258,2015,2015-11-23 18:00:00,Southbound,0,0,18,11,23,0,2015112318,6692.0
259,2015,2015-11-23 19:00:00,Southbound,0,0,19,11,23,0,2015112319,4107.0
260,2015,2015-11-23 20:00:00,Southbound,0,0,20,11,23,0,2015112320,2730.0
261,2015,2015-11-23 21:00:00,Southbound,0,0,21,11,23,0,2015112321,2099.0
262,2015,2015-11-23 22:00:00,Southbound,0,0,22,11,23,0,2015112322,1306.0
263,2015,2015-11-23 23:00:00,Southbound,0,0,23,11,23,0,2015112323,281.0
264,2015,2015-11-24 00:00:00,Southbound,0,0,0,11,24,1,2015112400,167.0
265,2015,2015-11-24 01:00:00,Southbound,0,0,1,11,24,1,2015112401,72.0
266,2015,2015-11-24 02:00:00,Southbound,0,0,2,11,24,1,2015112402,70.0
267,2015,2015-11-24 03:00:00,Southbound,0,0,3,11,24,1,2015112403,167.0
268,2015,2015-11-24 04:00:00,Southbound,0,0,4,11,24,1,2015112404,608.0
269,2015,2015-11-24 05:00:00,Southbound,0,0,5,11,24,1,2015112405,3508.0
270,2015,2015-11-24 06:00:00,Southbound,0,0,6,11,24,1,2015112406,7543.0
271,2015,2015-11-24 07:00:00,Southbound,0,0,7,11,24,1,2015112407,8304.0
272,2015,2015-11-24 08:00:00,Southbound,0,0,8,11,24,1,2015112408,9140.0
273,2015,2015-11-24 09:00:00,Southbound,0,0,9,11,24,1,2015112409,8307.0
274,2015,2015-11-24 10:00:00,Southbound,0,0,10,11,24,1,2015112410,6875.0
275,2015,2015-11-24 11:00:00,Southbound,0,0,11,11,24,1,2015112411,5978.0
276,2015,2015-11-24 12:00:00,Southbound,0,0,12,11,24,1,2015112412,5887.0
277,2015,2015-11-24 13:00:00,Southbound,0,0,13,11,24,1,2015112413,5697.0
278,2015,2015-11-24 14:00:00,Southbound,0,0,14,11,24,1,2015112414,5951.0
279,2015,2015-11-24 15:00:00,Southbound,0,0,15,11,24,1,2015112415,6317.0
280,2015,2015-11-24 16:00:00,Southbound,0,0,16,11,24,1,2015112416,6882.0
281,2015,2015-11-24 17:00:00,Southbound,0,0,17,11,24,1,2015112417,7571.0
282,2015,2015-11-24 18:00:00,Southbound,0,0,18,11,24,1,2015112418,7422.0
283,2015,2015-11-24 19:00:00,Southbound,0,0,19,11,24,1,2015112419,4753.0
284,2015,2015-11-24 20:00:00,Southbound,0,0,20,11,24,1,2015112420,3121.0
285,2015,2015-11-24 21:00:00,Southbound,0,0,21,11,24,1,2015112421,2434.0
286,2015,2015-11-24 22:00:00,Southbound,0,0,22,11,24,1,2015112422,1708.0
287,2015,2015-11-24 23:00:00,Southbound,0,0,23,11,24,1,2015112423,842.0
288,2015,2015-11-25 00:00:00,Southbound,0,0,0,11,25,2,2015112500,429.0
289,2015,2015-11-25 01:00:00,Southbound,0,0,1,11,25,2,2015112501,202.0
290,2015,2015-11-25 02:00:00,Southbound,0,0,2,11,25,2,2015112502,197.0
291,2015,2015-11-25 03:00:00,Southbound,0,0,3,11,25,2,2015112503,258.0
292,2015,2015-11-25 04:00:00,Southbound,0,0,4,11,25,2,2015112504,675.0
293,2015,2015-11-25 05:00:00,Southbound,0,0,5,11,25,2,2015112505,3500.0
294,2015,2015-11-25 06:00:00,Southbound,0,0,6,11,25,2,2015112506,7637.0
295,2015,2015-11-25 07:00:00,Southbound,0,0,7,11,25,2,2015112507,8471.0
296,2015,2015-11-25 08:00:00,Southbound,0,0,8,11,25,2,2015112508,8747.0
297,2015,2015-11-25 09:00:00,Southbound,0,0,9,11,25,2,2015112509,8262.0
298,2015,2015-11-25 10:00:00,Southbound,0,0,10,11,25,2,2015112510,6855.0
299,2015,2015-11-25 11:00:00,Southbound,0,0,11,11,25,2,2015112511,6530.0
300,2015,2015-11-25 12:00:00,Southbound,0,0,12,11,25,2,2015112512,6573.0
301,2015,2015-11-25 13:00:00,Southbound,0,0,13,11,25,2,2015112513,5872.0
302,2015,2015-11-25 14:00:00,Southbound,0,0,14,11,25,2,2015112514,6130.0
303,2015,2015-11-25 15:00:00,Southbound,0,0,15,11,25,2,2015112515,6527.0
304,2015,2015-11-25 16:00:00,Southbound,0,0,16,11,25,2,2015112516,6879.0
305,2015,2015-11-25 17:00:00,Southbound,0,0,17,11,25,2,2015112517,7363.0
306,2015,2015-11-25 18:00:00,Southbound,0,0,18,11,25,2,2015112518,6896.0
307,2015,2015-11-25 19:00:00,Southbound,0,0,19,11,25,2,2015112519,6001.0
308,2015,2015-11-25 20:00:00,Southbound,0,0,20,11,25,2,2015112520,3215.0
309,2015,2015-11-25 21:00:00,Southbound,0,0,21,11,25,2,2015112521,2810.0
310,2015,2015-11-25 22:00:00,Southbound,0,0,22,11,25,2,2015112522,2087.0
311,2015,2015-11-25 23:00:00,Southbound,0,0,23,11,25,2,2015112523,1098.0
